question,answer,chapter,explanation
電子殻に電子が入る際、原則としてエネルギーの（ ）層から順に満たされていく。,低い/内側の,７ 電子配置,原子核に近いK殻から順に埋まっていきます。
希ガス元素のように、最外殻に8個（ヘリウムは2個）の電子を持つ安定な構造を（ ）構造という。,オクテット/安定な電子,７ 電子配置,8個で安定するという法則を「オクテット則」と呼びます。
原子番号19のカリウム(K)では、M殻が満たされる前に電子が（ ）殻に入り始める。,N,７ 電子配置,M殻には最大18個入りますが、エネルギー的に安定するため、9個目の電子は先にN殻に入ります。
電子がエネルギーの低い内側の電子殻から順に収容されていくルールを（ ）という。,構成原理,７ 電子配置,原子核に近いほどエネルギーが低く安定しているため、内側から埋まっていきます。
原子番号1〜20の中で、最外殻電子が2個である原子は、He、Be、Mgと（ ）の4種類である。,カルシウム/Ca,７ 電子配置,"2族元素（Be, Mg, Ca）に加え、18族のヘリウム(He)も最外殻は2個です。"
希ガスの電子配置が安定しているのは、最外殻が（ ）やオクテットの状態だからである。,閉殻,７ 電子配置,電子殻が最大収容数まで埋まっている、あるいは8個の状態は化学的に極めて安定します。
塩素原子(17)が電子を1個受け取って塩化物イオンになると、原子番号18の（ ）と同じ電子配置になる。,アルゴン/Ar,７ 電子配置,電子をやり取りすることで、最も近い希ガスと同じ安定な配置を目指します。
同じ周期（横の列）の元素では、原子番号が大きくなるほど（ ）の数が1個ずつ増えていく。,最外殻電子/価電子,７ 電子配置,第3周期なら、Na(1)からCl(7)まで順番に増えていきます。
電子配置の模式図において、K殻に2個、L殻に5個の電子を持つ原子の原子番号はいくつか。,7,７ 電子配置,2 + 5 = 7。これは窒素(N)の電子配置です。
最外殻電子の数が同じ元素（同族元素）は、（ ）的性質が互いによく似ている。,化学,７ 電子配置,反応に関わる電子の数が同じであれば、反応の仕方も似てくるためです。
18族の希ガスにおいて、最外殻電子数は8個（Heは2個）だが、価電子数は（ ）個と定義される。,0,７ 電子配置,「反応に関与する電子」という意味では、安定しきっている希ガスは0個と数えます。
ナトリウム原子(11)が陽イオン(Na+)になったとき、使用している電子殻の数は（ ）層になる。,2,７ 電子配置,K(2)L(8)M(1)のM殻から1個放出するため、K殻とL殻の2層になります。
原子が電子を放出して、正の電荷を帯びたものを（ ）という。,陽イオン,８ イオン,主に金属元素が陽イオンになりやすい性質を持ちます。
原子が電子を受け取って、負の電荷を帯びたものを（ ）という。,陰イオン,８ イオン,主に非金属元素が陰イオンになりやすい性質を持ちます。
原子がイオンになるとき、最外殻電子の配置は（ ）の電子配置と同じになる。,希ガス,８ イオン,最も外側の殻が満たされた安定な状態（オクテットなど）を目指します。
陽イオンになるために必要な最小のエネルギーを（ ）エネルギーという。,イオン化,８ イオン,この値が小さいほど、陽イオンになりやすいことを意味します。
原子が電子1個を受け取って陰イオンになるときに放出されるエネルギーを（ ）という。,電子親和力,８ イオン,この値が大きいほど、陰イオンになりやすいことを意味します。
複数の原子が結合して、全体として電荷を持つようになったものを（ ）という。,多原子イオン,８ イオン,アンモニウムイオンや硫酸イオンなどが代表例です。
アンモニア（NH3）に水素イオン（H+）が結合してできる陽イオンを（ ）という。,アンモニウムイオン,８ イオン,式は NH4+ と書きます。代表的な多原子の陽イオンです。
イオンの電荷の大きさを（ ）という。,価数,８ イオン,放出・吸収した電子の数に対応し、1価、2価のように呼びます。
陰イオンの名称は、もとの元素名の語尾を（ ）に変えて呼ぶのが原則である。,化物イオン,８ イオン,塩素→塩化物イオン、酸素→酸化物イオンとなります。
陽イオンと陰イオンが静電気的な引力で結びつくことを（ ）結合という。,イオン,８ イオン,クーロン力とも呼ばれる強い引力で引き合います。
銅(II)イオンのイオン式は（ ）である。,Cu²⁺,８ イオン,遷移元素である銅は、主に2価の陽イオンになります。
硝酸イオンのイオン式は（ ）である。,NO₃⁻,８ イオン,代表的な多原子イオン（陰イオン）の一つです。
水酸化物イオンのイオン式は（ ）である。,OH⁻,８ イオン,酸性・塩基性を考える際にも非常に重要なイオンです。
硫酸イオンのイオン式は（ ）である。,SO₄²⁻,８ イオン,2価の多原子イオン（陰イオン）です。
等電子構造（電子配置が同じ）のイオンでは、原子番号が大きくなるほどイオン半径は（ ）なる。,小さく,８ イオン,陽子数が増えて核の正電荷が強まり、電子をより強く引きつけるためです。
陽イオンになりやすい（イオン化エネルギーが小さい）のは、周期表の（ ）にある元素である。,左下,８ イオン,左下ほど原子半径が大きく、最外殻電子を放出しやすいためです。
陰イオンになりやすい（電子親和力が大きい）のは、周期表の（ ）にある元素（希ガスを除く）である。,右上,８ イオン,フッ素や塩素など、あと少しで希ガス配置になれる非金属元素です。
