タンパク質やアミノ酸の分解過程で生じる、毒性の強い窒素化合物は何か。,アンモニア,６ 体内環境の維持,肝臓にある「オルニチン回路」によって、毒性の低い尿素に変えられます。
脂肪（中性脂肪）が分解されて生じる、糖新生の材料となる物質は何か。,グリセロール（グリセリン）,６ 体内環境の維持,脂肪酸とともに脂肪を構成し、肝臓でグルコースに変換可能です。
インスリンの不足などにより血糖値が高い状態が続き、尿に糖が出る病気は？,糖尿病,６ 体内環境の維持,腎臓の再吸収能力を超えて糖が尿に漏れ出し、様々な合併症を引き起こします。
糖尿病のうち、すい臓のB細胞が破壊されインスリンが分泌できなくなる型は？,1型糖尿病,６ 体内環境の維持,主に自己免疫などが原因で、若年層に多く見られます。
生活習慣や遺伝的要因により、インスリンの効きが悪くなったり分泌が低下したりする糖尿病は？,2型糖尿病,６ 体内環境の維持,日本の糖尿病患者の約90%以上を占めるタイプです。
インスリンの標的細胞（筋肉や脂肪組織）が、インスリンに対して反応しにくくなる状態を何というか。,インスリン抵抗性,６ 体内環境の維持,肥満などが原因で「鍵穴（受容体）」の感度が鈍り、糖を取り込みにくくなります。
2型糖尿病において、血糖値をコントロールするために最初に行われる基本的な治療は？,食事療法と運動療法,６ 体内環境の維持,糖の摂取を抑え、筋肉での糖消費を増やすことでインスリン抵抗性を改善します。
血糖値が高すぎる状態が続き、腎臓の再吸収能力を超えたときに尿中に排出される物質は？,グルコース（尿糖）,６ 体内環境の維持,本来は100%再吸収されるべきエネルギー源が捨てられてしまいます。
血漿が糸球体からボーマンのうへろ過されてできた液体を何というか。,原尿,６ 体内環境の維持,タンパク質以外の血漿成分がほぼそのまま含まれており、1日に約170〜180L作られます。
アルコールが肝臓で分解される過程で生じる、毒性の強い中間物質は何か。,アセトアルデヒド,６ 体内環境の維持,二日酔いや顔が赤くなる原因物質です。さらに分解されると無害な酢酸になります。
健康な人の場合、原尿に含まれるが尿には全く含まれない（100%再吸収される）成分は？,グルコース（アミノ酸も）,６ 体内環境の維持,貴重なエネルギー源であるため、細尿管でほぼ完全に血液中に回収されます。
原尿に含まれるが、再吸収されにくいため尿中で最も高い濃縮率を示す老廃物は何か。,尿素（またはクレアチニン）,６ 体内環境の維持,尿素は約60〜70倍に濃縮され、体外へ効率よく排出されます。
腎小体（マルピーギ小体）の中にあり、毛細血管が球状に集まった構造を何というか。,糸球体,６ 体内環境の維持,高い血圧によって、血液成分をボーマンのうへ押し出す（ろ過）役割を担います。
肝臓で生成され、脂肪の消化を助ける働きを持つ液体を何というか。,胆汁,６ 体内環境の維持,消化酵素は含まれませんが、脂肪を乳化してリパーゼの働きを助けます。
胆汁が一時的に蓄えられ、濃縮される場所はどこか。,胆のう,６ 体内環境の維持,十二指腸に食物が入ると、胆管を通って胆汁を放出します。
糸球体からボーマンのうへ「ろ過」されない血液成分を2つ答えよ。,血球、タンパク質,６ 体内環境の維持,これらは分子が大きすぎるため、フィルター（糸球体）を通り抜けることができません。
血液成分の中で最も数が多く、中央がくぼんだ円盤状で酸素を運搬する細胞は？,赤血球,７ 免疫,核を持たず、ヘモグロビンを含みます。1mm³あたり男子で約500万個存在します。
免疫反応を担う細胞の総称で、好中球、マクロファージ、リンパ球などが含まれるのは？,白血球,７ 免疫,体内に侵入した異物（細菌やウイルス）を食作用や化学攻撃で排除します。
体内に侵入した異物（抗原）に対して、抗体が特異的に結合する反応を何というか。,抗原抗体反応,７ 免疫,鍵と鍵穴の関係のように、特定の抗原に対して特定の抗体だけが結合します。
免疫細胞によって「異物（非自己）」と認識され、攻撃の対象となる物質を何というか。,抗原,７ 免疫,ウイルスのタンパク質や細菌の毒素などがこれにあたります。
抗原抗体反応に関与する、B細胞から作られるタンパク質（免疫グロブリン）は何か。,抗体,７ 免疫,体液中に放出され、抗原を無力化したり、マクロファージの食作用を助けたりします。
生まれつき備わっている、食細胞が異物を直接取り込んで分解する免疫を何というか。,自然免疫,７ 免疫,物理的な障壁（皮膚など）や好中球・マクロファージによる食作用が中心です。
弱毒化または死滅させた病原体をあらかじめ投与し、免疫の記憶を作ることを何というか。,予防接種（ワクチン接種）,７ 免疫,二次応答の仕組みを利用して、本物の感染時に素早く強い免疫反応を起こさせます。
予防接種に用いられる、病原性を弱めたり毒素をなくしたりした抗原を何というか。,ワクチン,７ 免疫,18世紀にジェンナーが天然痘の予防のために牛痘を用いたのが始まりです。
異物が侵入した際、局所的に赤く腫れ、熱や痛みを持つ反応を何というか。,炎症,７ 免疫,白血球が集まりやすくなるための反応で、毛細血管の拡張などが起こります。
胸腺（Thymus）で成熟し、免疫の司令塔や直接攻撃を担うリンパ球は何か。,T細胞,７ 免疫,ヘルパーT細胞やキラーT細胞などがあり、特定の抗原を認識して働きます。
細胞の表面に存在し、自己と非自己を識別するための目印となるタンパク質は？,MHC抗原（主要組織適合遺伝子複合体）,７ 免疫,自分の細胞であることを示す「IDカード」の役割。抗原提示にも不可欠です。
